source_id,source_name,category,owner_org,geography,source_type,signal_type,suggested_output_route,priority_tier,automation_feasibility,access_status,final_package_status,duplicate_status,next_action,notes,evidence_source
cbre_industrial_market_reports_project_pipeline,CBRE industrial market reports projects / land development pipeline,K_private_developer_pipeline,CBRE industrial market reports,Lower Mainland / BC,HTML / news / project page / manual research,future private development / land servicing signal,Future_Projects,2,manual_or_html_watch,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify active projects/communities/industrial pipeline; track only civil/site-servicing fit,Private developer source; not usually a tender portal but can signal future civil packages.,candidate_expansion_seed
bird_construction_itb,Bird Construction subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Bird Construction,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
chandos_itb,Chandos subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Chandos,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
turner_construction_itb,Turner Construction subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Turner Construction,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
pcl_construction_itb,PCL Construction subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,PCL Construction,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
kiewit_itb,Kiewit subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Kiewit,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
jacob_bros_construction_itb,Jacob Bros Construction subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Jacob Bros Construction,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
hall_constructors_itb,Hall Constructors subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Hall Constructors,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
ba_blacktop_itb,BA Blacktop subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,BA Blacktop,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
lafarge_canada_itb,Lafarge Canada subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Lafarge Canada,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
mainland_construction_materials_itb,Mainland Construction Materials subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Mainland Construction Materials,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
matcon_itb,Matcon subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Matcon,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
milestone_environmental_contracting_itb,Milestone Environmental Contracting subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Milestone Environmental Contracting,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
graham_construction_itb,Graham Construction subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Graham Construction,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
ledcor_itb,Ledcor subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Ledcor,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
ellisdon_itb,EllisDon subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,EllisDon,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
pomerleau_itb,Pomerleau subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Pomerleau,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
clark_builders_itb,Clark Builders subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Clark Builders,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
axiom_builders_itb,Axiom Builders subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Axiom Builders,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
itc_construction_itb,ITC Construction subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,ITC Construction,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
kindred_construction_itb,Kindred Construction subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Kindred Construction,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
syncra_construction_itb,Syncra Construction subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Syncra Construction,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
heatherbrae_builders_itb,Heatherbrae Builders subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Heatherbrae Builders,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
ventana_construction_itb,Ventana Construction subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Ventana Construction,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
pitt_meadows_plumbing_mechanical_site_works_itb,Pitt Meadows Plumbing / mechanical site works subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Pitt Meadows Plumbing / mechanical site works,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
emil_anderson_construction_itb,Emil Anderson Construction subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Emil Anderson Construction,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
eurovia_ba_blacktop_itb,Eurovia / BA Blacktop subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Eurovia / BA Blacktop,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
bel_contracting_itb,BEL Contracting subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,BEL Contracting,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
jakes_construction_itb,Jakes Construction subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Jakes Construction,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
king_hoe_excavating_itb,King Hoe Excavating subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,King Hoe Excavating,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
j_cote_and_son_excavating_itb,J. Cote & Son Excavating subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,J. Cote & Son Excavating,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
complete_utility_contractors_itb,Complete Utility Contractors subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Complete Utility Contractors,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
sandpiper_contracting_itb,Sandpiper Contracting subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Sandpiper Contracting,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
double_v_construction_itb,Double V Construction subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Double V Construction,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
wilco_civil_itb,Wilco Civil subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Wilco Civil,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
aardvark_pavement_marking_roadworks_itb,Aardvark Pavement Marking / roadworks subcontractor bids / prequalification / ITB workflow,F_gc_developer_invites,Aardvark Pavement Marking / roadworks,BC / Western Canada,GC portal / email invite / vendor page,GC invite / subcontractor opportunity,Run_Queue,2,manual_or_email_forwarded,login_or_relationship_required,not_in_final_coded_sources,new_candidate_to_dedupe,verify official subcontractor/prequal path; route invitations through estimator inbox,Do not scrape login portals; use email forwarding/manual import if TENDER_FINDER has relationship/access.,candidate_expansion_seed
urban_systems_early_signal,Urban Systems early-signal monitoring,G_news_early_signal,Urban Systems,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
aplin_martin_early_signal,Aplin Martin early-signal monitoring,G_news_early_signal,Aplin Martin,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
mcelhanney_early_signal,McElhanney early-signal monitoring,G_news_early_signal,McElhanney,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
isl_engineering_early_signal,ISL Engineering early-signal monitoring,G_news_early_signal,ISL Engineering,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
r_f_binnie_early_signal,R.F. Binnie early-signal monitoring,G_news_early_signal,R.F. Binnie,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
kerr_wood_leidal_early_signal,Kerr Wood Leidal early-signal monitoring,G_news_early_signal,Kerr Wood Leidal,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
wsp_canada_early_signal,WSP Canada early-signal monitoring,G_news_early_signal,WSP Canada,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
stantec_early_signal,Stantec early-signal monitoring,G_news_early_signal,Stantec,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
aecom_early_signal,AECOM early-signal monitoring,G_news_early_signal,AECOM,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
parsons_early_signal,Parsons early-signal monitoring,G_news_early_signal,Parsons,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
associated_engineering_early_signal,Associated Engineering early-signal monitoring,G_news_early_signal,Associated Engineering,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
true_consulting_early_signal,TRUE Consulting early-signal monitoring,G_news_early_signal,TRUE Consulting,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
wedler_engineering_early_signal,Wedler Engineering early-signal monitoring,G_news_early_signal,Wedler Engineering,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
onsite_engineering_early_signal,Onsite Engineering early-signal monitoring,G_news_early_signal,Onsite Engineering,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
r_f_binnie_project_awards_early_signal,R. F. Binnie project awards early-signal monitoring,G_news_early_signal,R. F. Binnie project awards,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
morrison_hershfield_stantec_transportation_early_signal,Morrison Hershfield / Stantec transportation early-signal monitoring,G_news_early_signal,Morrison Hershfield / Stantec transportation,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
geopacific_consultants_early_signal,GeoPacific Consultants early-signal monitoring,G_news_early_signal,GeoPacific Consultants,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
geopacific_geotechnical_awards_early_signal,Geopacific / geotechnical awards early-signal monitoring,G_news_early_signal,Geopacific / geotechnical awards,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
kwl_project_news_early_signal,KWL project news early-signal monitoring,G_news_early_signal,KWL project news,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
transportation_association_of_canada_bc_project_news_early_s,Transportation Association of Canada BC project news early-signal monitoring,G_news_early_signal,Transportation Association of Canada BC project news,BC / Lower Mainland,news / press release / newsletter / RSS,early signal / award / project announcement,Run_Queue,3,manual_or_rss_html,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify feed/search pattern and add monitoring keywords,News/PR source; lower precision but useful for early signal and client tracking.,candidate_expansion_seed
merx_private_construction_alerts,MERX private construction alerts,E_paid_intelligence,MERX private construction alerts,BC / Canada,paid login / email alert,active tender / project lead,Paid_Intelligence,3,paid_login_or_manual,paid_or_login_required,not_in_final_coded_sources,new_candidate_to_dedupe,do not scrape; document subscription/export/email workflow only,Paid intelligence source; useful only with authorized TENDER_FINDER access.,candidate_expansion_seed
biddingo_bc_municipal_alerts,Biddingo BC municipal alerts,E_paid_intelligence,Biddingo BC municipal alerts,BC / Canada,paid login / email alert,active tender / project lead,Paid_Intelligence,3,paid_login_or_manual,paid_or_login_required,not_in_final_coded_sources,new_candidate_to_dedupe,do not scrape; document subscription/export/email workflow only,Paid intelligence source; useful only with authorized TENDER_FINDER access.,candidate_expansion_seed
bonfire_public_agency_portals,Bonfire public agency portals,E_paid_intelligence,Bonfire public agency portals,BC / Canada,paid login / email alert,active tender / project lead,Paid_Intelligence,3,paid_login_or_manual,paid_or_login_required,not_in_final_coded_sources,new_candidate_to_dedupe,do not scrape; document subscription/export/email workflow only,Paid intelligence source; useful only with authorized TENDER_FINDER access.,candidate_expansion_seed
sap_ariba_supplier_network_alerts,SAP Ariba supplier network alerts,E_paid_intelligence,SAP Ariba supplier network alerts,BC / Canada,paid login / email alert,active tender / project lead,Paid_Intelligence,3,paid_login_or_manual,paid_or_login_required,not_in_final_coded_sources,new_candidate_to_dedupe,do not scrape; document subscription/export/email workflow only,Paid intelligence source; useful only with authorized TENDER_FINDER access.,candidate_expansion_seed
oracle_jaggaer_public_procurement_portals,Oracle / Jaggaer public procurement portals,E_paid_intelligence,Oracle / Jaggaer public procurement portals,BC / Canada,paid login / email alert,active tender / project lead,Paid_Intelligence,3,paid_login_or_manual,paid_or_login_required,not_in_final_coded_sources,new_candidate_to_dedupe,do not scrape; document subscription/export/email workflow only,Paid intelligence source; useful only with authorized TENDER_FINDER access.,candidate_expansion_seed
planhub_bc_civil_searches,PlanHub BC civil searches,E_paid_intelligence,PlanHub BC civil searches,BC / Canada,paid login / email alert,active tender / project lead,Paid_Intelligence,3,paid_login_or_manual,paid_or_login_required,not_in_final_coded_sources,new_candidate_to_dedupe,do not scrape; document subscription/export/email workflow only,Paid intelligence source; useful only with authorized TENDER_FINDER access.,candidate_expansion_seed
buildingconnected_project_export,BuildingConnected project export,E_paid_intelligence,BuildingConnected project export,BC / Canada,paid login / email alert,active tender / project lead,Paid_Intelligence,3,paid_login_or_manual,paid_or_login_required,not_in_final_coded_sources,new_candidate_to_dedupe,do not scrape; document subscription/export/email workflow only,Paid intelligence source; useful only with authorized TENDER_FINDER access.,candidate_expansion_seed
constructconnect_bc_civil_alerts,ConstructConnect BC civil alerts,E_paid_intelligence,ConstructConnect BC civil alerts,BC / Canada,paid login / email alert,active tender / project lead,Paid_Intelligence,3,paid_login_or_manual,paid_or_login_required,not_in_final_coded_sources,new_candidate_to_dedupe,do not scrape; document subscription/export/email workflow only,Paid intelligence source; useful only with authorized TENDER_FINDER access.,candidate_expansion_seed
dodge_bc_infrastructure_alerts,Dodge BC infrastructure alerts,E_paid_intelligence,Dodge BC infrastructure alerts,BC / Canada,paid login / email alert,active tender / project lead,Paid_Intelligence,3,paid_login_or_manual,paid_or_login_required,not_in_final_coded_sources,new_candidate_to_dedupe,do not scrape; document subscription/export/email workflow only,Paid intelligence source; useful only with authorized TENDER_FINDER access.,candidate_expansion_seed
reed_construction_data_canada_construction_leads,Reed Construction Data / Canada construction leads,E_paid_intelligence,Reed Construction Data / Canada construction leads,BC / Canada,paid login / email alert,active tender / project lead,Paid_Intelligence,3,paid_login_or_manual,paid_or_login_required,not_in_final_coded_sources,new_candidate_to_dedupe,do not scrape; document subscription/export/email workflow only,Paid intelligence source; useful only with authorized TENDER_FINDER access.,candidate_expansion_seed
